Year,Month,30ofMonth,30OfWeek,CRSDepTime,CRSArrTime,FlightNum,CRSElapsedTime,AirTime,Origin,Dest,Distance,TaxiIn,TaxiOut,Delayed or not
2002,3,1,5,940,1044,628,64,40,2,18,196,4,22,Delayed
2002,3,2,6,940,1044,628,64,32,2,18,196,5,11,Not Delayed 
2002,3,3,7,945,1049,628,64,41,2,18,196,3,18,Not Delayed 
2002,3,4,1,945,1049,628,64,36,2,18,196,4,11,Not Delayed 
2002,3,5,2,945,1049,628,64,36,2,18,196,5,22,Not Delayed 
2002,3,6,3,945,1049,628,64,40,2,18,196,3,10,Not Delayed 
2002,3,7,4,945,1049,628,64,36,2,18,196,4,18,Not Delayed 
2002,3,8,5,945,1049,628,64,34,2,18,196,3,36,Delayed
2002,3,9,6,945,1049,628,64,43,2,18,196,5,21,Delayed
2002,3,10,7,945,1049,628,64,32,2,18,196,3,9,Not Delayed 
2002,3,11,1,945,1049,628,64,38,2,18,196,4,29,Delayed
2002,3,12,2,945,1049,628,64,40,2,18,196,2,29,Delayed
2002,3,13,3,945,1049,628,64,35,2,18,196,5,12,Delayed
2002,3,14,4,945,1049,628,64,36,2,18,196,4,17,Not Delayed 
2002,3,15,5,945,1049,628,64,43,2,18,196,4,29,Delayed
2002,3,16,6,945,1049,628,64,38,2,18,196,5,24,Not Delayed 
2002,3,17,7,945,1049,628,64,38,2,18,196,5,10,Not Delayed 
2002,3,18,1,945,1049,628,64,37,2,18,196,4,34,Delayed
2002,3,19,2,945,1049,628,64,38,2,18,196,4,22,Not Delayed 
2002,3,20,3,945,1049,628,64,35,2,18,196,4,28,Delayed
2002,3,21,4,945,1049,628,64,38,2,18,196,5,17,Not Delayed 
2002,3,22,5,945,1049,628,64,36,2,18,196,4,13,Not Delayed 
2002,3,23,6,945,1049,628,64,39,2,18,196,5,23,Delayed
2002,3,24,7,945,1049,628,64,37,2,18,196,4,28,Delayed
2002,3,25,1,945,1049,628,64,36,2,18,196,6,32,Delayed
2002,3,26,2,945,1049,628,64,36,2,18,196,6,13,Not Delayed 
2002,3,27,3,945,1049,628,64,36,2,18,196,6,26,Not Delayed 
2002,3,28,4,945,1049,628,64,43,2,18,196,4,17,Not Delayed 
2002,3,29,5,945,1049,628,64,46,2,18,196,5,10,Not Delayed 
2002,3,30,6,945,1049,628,64,42,2,18,196,3,10,Not Delayed 
2002,3,31,7,945,1049,628,64,35,2,18,196,3,30,Delayed
2002,3,9,6,1850,1940,629,50,26,3,19,130,4,11,Delayed
2002,3,16,6,1850,1940,629,50,27,3,19,130,6,11,Delayed
2002,3,23,6,1850,1940,629,50,26,3,19,130,4,11,Not Delayed 
2002,3,30,6,1850,1940,629,50,28,3,19,130,4,16,Delayed
2002,3,2,6,2055,2244,630,109,108,1,20,526,7,13,Delayed
2002,3,1,5,1855,2100,631,125,96,3,14,728,5,16,Delayed
2002,3,2,6,1855,2100,631,125,94,3,14,728,5,12,Delayed
2002,3,3,7,1855,2100,631,125,82,3,14,728,6,16,Not Delayed 
2002,3,4,1,1855,2100,631,125,83,3,14,728,5,24,Delayed
2002,3,5,2,1855,2100,631,125,95,3,14,728,7,15,Not Delayed 
2002,3,6,3,1855,2100,631,125,101,3,14,728,5,13,Delayed
2002,3,7,4,1855,2100,631,125,96,3,14,728,9,15,Delayed
2002,3,8,5,1855,2100,631,125,95,3,14,728,8,11,Delayed
2002,3,9,6,1855,2100,631,125,92,3,14,728,7,17,Delayed
2002,3,10,7,1855,2100,631,125,94,3,14,728,7,24,Delayed
2002,3,11,1,1855,2100,631,125,96,3,14,728,6,17,Not Delayed 
2002,3,12,2,1855,2100,631,125,87,3,14,728,10,31,Delayed
2002,3,13,3,1855,2100,631,125,94,3,14,728,13,19,Delayed
2002,3,14,4,1855,2100,631,125,90,3,14,728,10,9,Delayed
2002,3,15,5,1855,2100,631,125,87,3,14,728,7,8,Delayed
2002,3,16,6,1855,2100,631,125,91,3,14,728,9,16,Delayed
2002,3,17,7,1855,2100,631,125,89,3,14,728,12,14,Delayed
2002,3,18,1,1855,2100,631,125,90,3,14,728,9,13,Not Delayed 
2002,3,19,2,1855,2100,631,125,93,3,14,728,9,13,Not Delayed 
2002,3,20,3,1855,2100,631,125,92,3,14,728,12,23,Delayed
2002,3,21,4,1855,2100,631,125,95,3,14,728,4,18,Not Delayed 
2002,3,22,5,1855,2100,631,125,94,3,14,728,8,11,Not Delayed 
2002,3,23,6,1855,2100,631,125,102,3,14,728,5,22,Delayed
2002,3,24,7,1855,2100,631,125,93,3,14,728,8,15,Not Delayed 
2002,3,25,1,1855,2100,631,125,91,3,14,728,10,9,Not Delayed 
2002,3,26,2,1855,2100,631,125,90,3,14,728,10,8,Not Delayed 
2002,3,27,3,1855,2100,631,125,87,3,14,728,7,15,Not Delayed 
2002,3,28,4,1855,2100,631,125,101,3,14,728,7,14,Delayed
2002,3,29,5,1855,2100,631,125,97,3,14,728,6,8,Not Delayed 
2002,3,30,6,1855,2100,631,125,87,3,14,728,5,9,Delayed
2002,3,31,7,1855,2100,631,125,108,3,14,728,12,27,Delayed
2002,3,1,5,1550,1825,632,155,119,2,21,861,5,33,Delayed
2002,3,2,6,1550,1825,632,155,128,2,21,861,5,18,Delayed
2002,3,3,7,1550,1825,632,155,135,2,21,861,3,12,Delayed
2002,3,4,1,1550,1825,632,155,145,2,21,861,2,14,Delayed
2002,3,5,2,1550,1825,632,155,127,2,21,861,2,15,Not Delayed 
2002,3,6,3,1550,1825,632,155,118,2,21,861,3,22,Delayed
2002,3,7,4,1550,1825,632,155,126,2,21,861,4,11,Delayed
2002,3,8,5,1550,1825,632,155,112,2,21,861,4,32,Delayed
2002,3,9,6,1550,1825,632,155,114,2,21,861,6,12,Not Delayed 
2002,3,10,7,1550,1825,632,155,117,2,21,861,6,24,Delayed
2002,3,11,1,1550,1825,632,155,119,2,21,861,8,18,Not Delayed 
2002,3,12,2,1550,1825,632,155,134,2,21,861,3,34,Delayed
2002,3,13,3,1550,1825,632,155,112,2,21,861,3,18,Not Delayed 
2002,3,14,4,1550,1825,632,155,116,2,21,861,3,28,Delayed
2002,3,15,5,1550,1825,632,155,114,2,21,861,4,18,Delayed
2002,3,16,6,1550,1825,632,155,110,2,21,861,3,8,Not Delayed 
2002,3,17,7,1550,1825,632,155,121,2,21,861,5,25,Not Delayed 
2002,3,18,1,1550,1825,632,155,119,2,21,861,3,31,Delayed
2002,3,19,2,1550,1825,632,155,117,2,21,861,3,16,Delayed
2002,3,20,3,1550,1825,632,155,137,2,21,861,5,17,Delayed
2002,3,21,4,1550,1825,632,155,129,2,21,861,4,9,Delayed
2002,3,22,5,1550,1825,632,155,130,2,21,861,5,27,Delayed
2002,3,23,6,1550,1825,632,155,118,2,21,861,4,20,Delayed
2002,3,24,7,1550,1825,632,155,118,2,21,861,5,16,Not Delayed 
2002,3,25,1,1550,1825,632,155,124,2,21,861,4,40,Delayed
2002,3,26,2,1550,1825,632,155,129,2,21,861,9,17,Delayed
2002,3,27,3,1550,1825,632,155,119,2,21,861,5,23,Not Delayed 
2002,3,28,4,1550,1825,632,155,115,2,21,861,3,11,Delayed
2002,3,29,5,1550,1825,632,155,115,2,21,861,5,11,Not Delayed 
2002,3,30,6,1550,1825,632,155,119,2,21,861,3,12,Delayed
2002,3,31,7,1550,1825,632,155,144,2,21,861,4,121,Delayed
2002,3,1,5,805,1043,633,338,321,2,8,2176,4,14,Delayed
2002,3,2,6,805,1043,633,338,313,2,8,2176,6,32,Delayed
2002,3,3,7,805,1043,633,338,303,2,8,2176,11,20,Delayed
2002,3,4,1,805,1043,633,338,293,2,8,2176,7,48,Delayed
2002,3,5,2,805,1043,633,338,311,2,8,2176,8,26,Delayed
2002,3,6,3,805,1043,633,338,300,2,8,2176,8,9,Delayed
2002,3,7,4,805,1043,633,338,309,2,8,2176,8,66,Delayed
2002,3,8,5,805,1043,633,338,332,2,8,2176,6,33,Delayed
2002,3,9,6,805,1043,633,338,304,2,8,2176,7,32,Delayed
2002,3,10,7,805,1043,633,338,330,2,8,2176,9,15,Delayed
2002,3,11,1,805,1043,633,338,297,2,8,2176,5,21,Not Delayed 
2002,3,12,2,805,1043,633,338,313,2,8,2176,6,19,Not Delayed 
2002,3,13,3,805,1043,633,338,312,2,8,2176,7,27,Delayed
2002,3,14,4,805,1043,633,338,313,2,8,2176,4,31,Delayed
2002,3,15,5,805,1043,633,338,323,2,8,2176,9,44,Delayed
2002,3,16,6,805,1043,633,338,311,2,8,2176,6,51,Delayed
2002,3,17,7,805,1043,633,338,339,2,8,2176,9,17,Delayed
2002,3,18,1,805,1043,633,338,331,2,8,2176,5,20,Delayed
2002,3,19,2,805,1043,633,338,298,2,8,2176,7,40,Delayed
2002,3,20,3,805,1043,633,338,346,2,8,2176,10,50,Delayed
2002,3,21,4,805,1043,633,338,308,2,8,2176,6,15,Delayed
2002,3,22,5,805,1043,633,338,319,2,8,2176,8,35,Delayed
2002,3,23,6,805,1043,633,338,327,2,8,2176,7,25,Delayed
2002,3,24,7,805,1043,633,338,319,2,8,2176,9,21,Delayed
2002,3,25,1,805,1043,633,338,296,2,8,2176,6,37,Delayed
2002,3,26,2,805,1043,633,338,299,2,8,2176,9,26,Not Delayed 
2002,3,27,3,805,1043,633,338,320,2,8,2176,7,25,Delayed
2002,3,28,4,805,1043,633,338,302,2,8,2176,8,37,Delayed
2002,3,29,5,805,1043,633,338,303,2,8,2176,4,40,Delayed
2002,3,30,6,805,1043,633,338,320,2,8,2176,6,46,Delayed
2002,3,31,7,805,1043,633,338,303,2,8,2176,4,32,Delayed
2002,3,2,6,1715,1935,634,140,124,14,3,728,5,11,Delayed
2002,3,4,1,1845,2008,635,83,50,2,1,267,7,9,Delayed
2002,3,5,2,1845,2008,635,83,46,2,1,267,6,27,Not Delayed 
2002,3,6,3,1845,2008,635,83,46,2,1,267,7,21,Not Delayed 
2002,3,7,4,1845,2008,635,83,47,2,1,267,8,13,Not Delayed 
2002,3,8,5,1845,2008,635,83,44,2,1,267,7,10,Delayed
2002,3,11,1,1845,2008,635,83,45,2,1,267,7,17,Not Delayed 
2002,3,12,2,1845,2008,635,83,43,2,1,267,6,13,Not Delayed 
2002,3,13,3,1845,2008,635,83,45,2,1,267,6,16,Delayed
2002,3,14,4,1845,2008,635,83,46,2,1,267,9,19,Not Delayed 
2002,3,15,5,1845,2008,635,83,46,2,1,267,20,13,Delayed
2002,3,18,1,1845,2008,635,83,52,2,1,267,6,13,Delayed
2002,3,19,2,1845,2008,635,83,68,2,1,267,7,23,Delayed
2002,3,20,3,1845,2008,635,83,45,2,1,267,5,10,Delayed
2002,3,21,4,1845,2008,635,83,49,2,1,267,13,14,Delayed
2002,3,22,5,1845,2008,635,83,47,2,1,267,18,10,Delayed
2002,3,25,1,1845,2008,635,83,62,2,1,267,8,15,Delayed
2002,3,26,2,1845,2008,635,83,52,2,1,267,6,17,Delayed
2002,3,27,3,1845,2008,635,83,43,2,1,267,5,9,Not Delayed 
2002,3,28,4,1845,2008,635,83,41,2,1,267,5,8,Delayed
2002,3,29,5,1845,2008,635,83,49,2,1,267,4,9,Delayed
2002,3,1,5,2105,2259,635,294,266,1,8,1910,7,21,Not Delayed 
2002,3,2,6,2105,2259,635,294,244,1,8,1910,41,9,Delayed
2002,3,3,7,2105,2259,635,294,245,1,8,1910,6,22,Delayed
2002,3,4,1,2105,2259,635,294,258,1,8,1910,9,13,Delayed
2002,3,5,2,2105,2259,635,294,266,1,8,1910,15,21,Delayed
2002,3,6,3,2105,2259,635,294,272,1,8,1910,22,22,Delayed
2002,3,7,4,2105,2259,635,294,273,1,8,1910,8,18,Delayed
2002,3,8,5,2105,2259,635,294,263,1,8,1910,7,15,Delayed
2002,3,9,6,2105,2259,635,294,278,1,8,1910,5,10,Delayed
2002,3,10,7,2105,2259,635,294,270,1,8,1910,39,19,Delayed
2002,3,11,1,2105,2259,635,294,260,1,8,1910,5,11,Not Delayed 
2002,3,12,2,2105,2259,635,294,270,1,8,1910,10,18,Delayed
2002,3,13,3,2105,2259,635,294,283,1,8,1910,5,14,Delayed
2002,3,14,4,2105,2259,635,294,286,1,8,1910,6,27,Delayed
2002,3,15,5,2105,2259,635,294,278,1,8,1910,8,16,Delayed
2002,3,16,6,2105,2259,635,294,284,1,8,1910,7,15,Delayed
2002,3,17,7,2105,2259,635,294,292,1,8,1910,7,12,Delayed
2002,3,18,1,2105,2259,635,294,268,1,8,1910,7,14,Delayed
2002,3,19,2,2105,2259,635,294,276,1,8,1910,5,17,Delayed
2002,3,20,3,2105,2259,635,294,268,1,8,1910,9,18,Delayed
2002,3,21,4,2105,2259,635,294,276,1,8,1910,8,20,Delayed
2002,3,22,5,2105,2259,635,294,268,1,8,1910,6,18,Not Delayed 
2002,3,23,6,2105,2259,635,294,281,1,8,1910,6,10,Delayed
2002,3,24,7,2105,2259,635,294,257,1,8,1910,7,16,Not Delayed 
2002,3,25,1,2105,2259,635,294,268,1,8,1910,6,17,Delayed
2002,3,26,2,2105,2259,635,294,267,1,8,1910,5,13,Delayed
2002,3,27,3,2105,2259,635,294,255,1,8,1910,8,19,Not Delayed 
2002,3,28,4,2105,2259,635,294,262,1,8,1910,6,14,Not Delayed 
2002,3,29,5,2105,2259,635,294,268,1,8,1910,8,23,Delayed
2002,3,30,6,2105,2259,635,294,268,1,8,1910,5,26,Delayed
2002,3,31,7,2105,2259,635,294,255,1,8,1910,9,12,Delayed
2002,3,2,6,1845,1955,636,70,60,40,1,279,6,10,Delayed
2002,3,3,7,2215,2316,638,61,33,1,22,243,3,45,Delayed
2002,3,10,7,2215,2316,638,61,34,1,22,243,4,8,Delayed
2002,3,17,7,2215,2316,638,61,34,1,22,243,4,10,Delayed
2002,3,23,6,2215,2316,638,61,32,1,22,243,1,7,Not Delayed 
2002,3,24,7,2215,2316,638,61,35,1,22,243,4,11,Not Delayed 
2002,3,30,6,2215,2316,638,61,32,1,22,243,3,8,Not Delayed 
2002,3,31,7,2215,2316,638,61,35,1,22,243,6,9,Not Delayed 
2002,3,9,6,1715,1754,639,99,83,3,23,488,6,19,Delayed
2002,3,16,6,1715,1754,639,99,77,3,23,488,4,16,Not Delayed 
2002,3,23,6,1715,1754,639,99,74,3,23,488,5,17,Not Delayed 
2002,3,30,6,1715,1754,639,99,81,3,23,488,5,15,Not Delayed 
2002,3,1,5,1515,1641,644,86,64,24,1,330,8,8,Not Delayed 
2002,3,2,6,1515,1641,644,86,63,24,1,330,5,12,Not Delayed 
2002,3,3,7,1515,1636,644,81,56,24,1,330,5,10,Not Delayed 
2002,3,4,1,1515,1636,644,81,64,24,1,330,5,21,Not Delayed 
2002,3,5,2,1515,1636,644,81,66,24,1,330,7,11,Not Delayed 
2002,1,25,5,935,1118,728,103,80,3,6,546,3,39,Delayed
2002,1,26,6,935,1118,728,103,78,3,6,546,2,12,Not Delayed 
2002,1,27,7,935,1118,728,103,83,3,6,546,2,13,Not Delayed 
2002,1,28,1,935,1118,728,103,81,3,6,546,3,17,Not Delayed 
2002,1,29,2,935,1118,728,103,76,3,6,546,3,21,Not Delayed 
2002,1,30,3,935,1118,728,103,75,3,6,546,4,14,Not Delayed 
2002,1,6,7,1140,1221,729,101,83,1,25,462,3,46,Delayed
2002,1,7,1,1140,1221,729,101,71,1,25,462,4,27,Not Delayed 
2002,1,8,2,1140,1221,729,101,73,1,25,462,7,13,Not Delayed 
2002,1,9,3,1140,1221,729,101,75,1,25,462,5,16,Not Delayed 
2002,1,10,4,1140,1221,729,101,82,1,25,462,6,15,Not Delayed 
2002,1,11,5,1140,1221,729,101,84,1,25,462,4,11,Not Delayed 
2002,1,12,6,1140,1221,729,101,76,1,25,462,4,12,Not Delayed 
2002,1,13,7,1140,1221,729,101,77,1,25,462,4,14,Not Delayed 
2002,1,14,1,1140,1221,729,101,87,1,25,462,6,16,Delayed
2002,1,15,2,1140,1221,729,101,82,1,25,462,3,14,Not Delayed 
2002,1,16,3,1140,1221,729,101,76,1,25,462,6,17,Not Delayed 
2002,1,17,4,1140,1221,729,101,97,1,25,462,4,10,Delayed
2002,1,18,5,1140,1221,729,101,89,1,25,462,4,16,Delayed
2002,1,19,6,1140,1221,729,101,93,1,25,462,6,18,Delayed
2002,1,20,7,1140,1221,729,101,78,1,25,462,5,14,Not Delayed 
2002,1,21,1,1140,1221,729,101,85,1,25,462,5,11,Not Delayed 
2002,1,22,2,1140,1221,729,101,74,1,25,462,5,15,Not Delayed 
2002,1,23,3,1140,1221,729,101,82,1,25,462,6,16,Not Delayed 
2002,1,24,4,1140,1221,729,101,98,1,25,462,4,12,Delayed
2002,1,25,5,1140,1221,729,101,85,1,25,462,4,13,Not Delayed 
2002,1,26,6,1140,1221,729,101,69,1,25,462,4,17,Not Delayed 
2002,1,27,7,1140,1221,729,101,75,1,25,462,5,19,Not Delayed 
2002,1,28,1,1140,1221,729,101,74,1,25,462,6,19,Delayed
2002,1,29,2,1140,1221,729,101,76,1,25,462,6,19,Not Delayed 
2002,1,30,3,1140,1221,729,101,77,1,25,462,7,16,Not Delayed 
2002,1,31,4,1140,1221,729,101,84,1,25,462,5,16,Not Delayed 
2002,1,6,7,745,1006,731,141,140,26,3,737,5,19,Delayed
2002,1,7,1,745,1006,731,141,112,26,3,737,18,8,Not Delayed 
2002,1,8,2,745,1006,731,141,101,26,3,737,20,10,Not Delayed 
2002,1,9,3,745,1006,731,141,97,26,3,737,6,17,Not Delayed 
2002,1,10,4,745,1006,731,141,116,26,3,737,6,36,Delayed
2002,1,11,5,745,1006,731,141,128,26,3,737,5,9,Not Delayed 
2002,1,12,6,745,1006,731,141,106,26,3,737,13,21,Not Delayed 
2002,1,13,7,745,1006,731,141,113,26,3,737,9,32,Delayed
2002,1,14,1,745,1006,731,141,122,26,3,737,3,13,Not Delayed 
2002,1,15,2,745,1006,731,141,130,26,3,737,4,13,Delayed
2002,1,16,3,745,1006,731,141,126,26,3,737,4,18,Delayed
2002,1,17,4,745,1006,731,141,113,26,3,737,6,11,Not Delayed 
2002,1,18,5,745,1006,731,141,127,26,3,737,6,13,Delayed
2002,1,19,6,745,1006,731,141,136,26,3,737,5,12,Delayed
2002,1,20,7,745,1006,731,141,109,26,3,737,14,12,Not Delayed 
2002,1,21,1,745,1006,731,141,137,26,3,737,7,23,Delayed
2002,1,22,2,745,1006,731,141,114,26,3,737,9,16,Not Delayed 
2002,1,23,3,745,1006,731,141,136,26,3,737,4,23,Delayed
2002,1,24,4,745,1006,731,141,117,26,3,737,9,59,Delayed
2002,1,25,5,745,1006,731,141,137,26,3,737,4,12,Delayed
2002,1,26,6,745,1006,731,141,108,26,3,737,8,26,Not Delayed 
2002,1,27,7,745,1006,731,141,102,26,3,737,24,14,Not Delayed 
2002,1,28,1,745,1006,731,141,104,26,3,737,12,17,Not Delayed 
2002,1,29,2,745,1006,731,141,107,26,3,737,12,10,Not Delayed 
2002,1,30,3,745,1006,731,141,113,26,3,737,5,10,Not Delayed 
2002,1,31,4,745,1006,731,141,115,26,3,737,5,7,Delayed
2002,1,1,2,1600,1906,734,126,98,25,2,675,21,16,Delayed
2002,1,2,3,1600,1906,734,126,98,25,2,675,7,15,Not Delayed 
2002,1,3,4,1600,1906,734,126,101,25,2,675,3,12,Not Delayed 
2002,1,4,5,1600,1906,734,126,105,25,2,675,16,12,Not Delayed 
2002,1,5,6,1600,1906,734,126,101,25,2,675,4,10,Not Delayed 
2002,1,6,7,1600,1902,734,122,123,25,2,675,21,12,Delayed
2002,1,7,1,1600,1902,734,122,106,25,2,675,6,15,Delayed
2002,1,8,2,1600,1902,734,122,108,25,2,675,7,13,Delayed
2002,1,9,3,1600,1902,734,122,107,25,2,675,9,12,Delayed
2002,1,10,4,1600,1902,734,122,102,25,2,675,3,14,Not Delayed 
2002,1,11,5,1600,1902,734,122,99,25,2,675,9,27,Delayed
2002,1,12,6,1600,1902,734,122,100,25,2,675,3,9,Not Delayed 
2002,1,13,7,1600,1902,734,122,110,25,2,675,3,10,Delayed
2002,1,14,1,1600,1902,734,122,108,25,2,675,7,12,Not Delayed 
